tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
1715105	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus_sp._HMSC062A02	species	Aerococcus_sp._HMSC062A02	Bacteria	0.13919786096256684	3.7095824915826847E-6	5	0	2135362
1715110	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC036H09	species	Streptococcus_sp._HMSC036H09	Bacteria	0.29505153305925635	7.863037503468429E-6	20	0	2054233
1715111	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC057B01	species	Staphylococcus_sp._HMSC057B01	Bacteria	0.02896478343321758	7.719030504731888E-7	5	0	2722222
1715108	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC034C12	species	Staphylococcus_sp._HMSC034C12	Bacteria	0.35678607960509195	9.508245205717628E-6	8	0	2203205
1715109	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp._HMSC072B03	species	Rothia_sp._HMSC072B03	Bacteria	1.0	2.664970902520023E-5	3	0	2235828
1715162	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC077G12	species	Staphylococcus_sp._HMSC077G12	Bacteria	1.2183904598601674	3.246975123435337E-5	30	0	2491822
1715163	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC058A10	species	Pseudomonas_sp._HMSC058A10	Bacteria	0.031975867269984914	8.521475585735217E-7	2	0	6377920
1715160	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC064H12	species	Corynebacterium_sp._HMSC064H12	Bacteria	0.6327816583108826	1.6863447070468696E-5	16	0	2458128
1715161	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp._HMSC061D12	species	Rothia_sp._HMSC061D12	Bacteria	0.14583333333333331	3.886415899508367E-6	2	0	2336535
1715166	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC059F05	species	Pseudomonas_sp._HMSC059F05	Bacteria	0.029411764705882353	7.838149713294185E-7	1	0	6269310
1715167	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC077E12	species	Staphylococcus_sp._HMSC077E12	Bacteria	0.15361584455804725	4.0938175591323476E-6	8	0	2491715
633807	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus_penaei	species	Vagococcus_penaei	Bacteria	0.22506708095753936	5.997972218669608E-6	6	0	2365304
1715164	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC074F05	species	Streptococcus_sp._HMSC074F05	Bacteria	2.0545352388818374	5.475276629822122E-5	37	0	2093215
1715165	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC057G03	species	Streptococcus_sp._HMSC057G03	Bacteria	0.3576235718653281	9.530564130763779E-6	9	0	2105612
1715154	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC061H08	species	Neisseria_sp._HMSC061H08	Bacteria	7.266699867343294	1.9365543703815994E-4	351	0	2240849
666563	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aquimarina|Aquimarina_macrocephali	species	Aquimarina_macrocephali	Bacteria	0.011557953182522542	3.080160892411128E-7	3	0	0
1715155	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC036A09	species	Staphylococcus_sp._HMSC036A09	Bacteria	0.8978868243405573	2.3928422606236926E-5	26	0	2431851
1715152	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC062C01	species	Staphylococcus_sp._HMSC062C01	Bacteria	0.3552639866519302	9.46768187140656E-6	8	0	2138837
1715153	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp._HMSC062F03	species	Rothia_sp._HMSC062F03	Bacteria	0.5091336754643204	1.3568264306054866E-5	16	0	2271942
1715158	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC060A04	species	Staphylococcus_sp._HMSC060A04	Bacteria	0.17861584455804724	4.760060284762353E-6	9	0	2529799
1715159	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus_sp._HMSC062B07	species	Aerococcus_sp._HMSC062B07	Bacteria	2.5626899244546304	6.829494080852826E-5	11	2	2150168
1715156	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC059G05	species	Staphylococcus_sp._HMSC059G05	Bacteria	0.35678607960509195	9.508245205717628E-6	8	0	2186068
1715157	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC058E07	species	Corynebacterium_sp._HMSC058E07	Bacteria	0.44329004329004323	1.1813550667448066E-5	4	0	2223736
1715146	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_sp._HMSC064F12	species	Lactobacillus_sp._HMSC064F12	Bacteria	0.07692307692307693	2.049977617323095E-6	1	0	2950097
1715147	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_sp._HMSC070F12	species	Enterococcus_sp._HMSC070F12	Bacteria	0.8581808902616587	2.2870271016460494E-5	34	0	2933080
1715144	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_sp._HMSC035B04	species	Enterococcus_sp._HMSC035B04	Bacteria	0.220130069156142	5.866402290708389E-6	13	0	2696733
1715145	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC058C05	species	Pseudomonas_sp._HMSC058C05	Bacteria	1.6335340928983726	4.3533208258486036E-5	35	0	6967925
43988	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Oscillatoriophycideae|Oscillatoriales|Cyanothecaceae|Cyanothece	genus	Cyanothece	Bacteria	0.08695652173913043	2.3173660021913246E-6	1	0	0
1715150	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC058E01	species	Staphylococcus_sp._HMSC058E01	Bacteria	0.023936041602382205	6.378885439185733E-7	5	0	2778448
1715151	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC068D07	species	Staphylococcus_sp._HMSC068D07	Bacteria	0.07107179389080624	1.8940426270889898E-6	6	0	2223309
1715148	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC066F04	species	Neisseria_sp._HMSC066F04	Bacteria	7.114846267109176	1.896085827774916E-4	358	0	2217149
76759	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_putida_group|Pseudomonas_monteilii	species	Pseudomonas_monteilii	Bacteria	0.5383998246145264	1.4348198665195967E-5	32	0	0
977880	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus_taiwanensis|Cupriavidus_taiwanensis_LMG_19424	no_rank	Cupriavidus_taiwanensis_LMG_19424	Bacteria	1.4759570494864611	3.9333825902507244E-5	6	1	6476522
404432	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Salinicola	genus	Salinicola	Bacteria	1.0055697282234797	2.6798140661705414E-5	73	0	0
1715149	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC072F09	species	Pseudomonas_sp._HMSC072F09	Bacteria	0.07289002557544758	1.9424979724250812E-6	2	0	6807083
1715138	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC058B07	species	Pseudomonas_sp._HMSC058B07	Bacteria	0.029411764705882353	7.838149713294185E-7	1	0	6441787
1715139	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Weeksella|Weeksella_sp._HMSC059D05	species	Weeksella_sp._HMSC059D05	Bacteria	4.99890271176964	1.332193027139453E-4	27	1	2275272
584657	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Intrasporangium|Intrasporangium_chromatireducens|Intrasporangium_chromatireducens_Q5-1	no_rank	Intrasporangium_chromatireducens_Q5-1	Bacteria	0.010150312037104491	2.7050286230382214E-7	2	0	4804251
76760	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_fluorescens_group|Pseudomonas_rhodesiae	species	Pseudomonas_rhodesiae	Bacteria	0.6724987125198201	1.7921895008474983E-5	13	0	6050063
43994	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Johnsonella	genus	Johnsonella	Bacteria	498.28687698255067	0.01327920028266072	880	327	0
43995	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Johnsonella|Johnsonella_ignava	species	Johnsonella_ignava	Bacteria	498.28687698255067	0.01327920028266072	880	327	0
1715142	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC077D08	species	Staphylococcus_sp._HMSC077D08	Bacteria	1.0430430662615002	2.7796794216621627E-5	13	0	2511125
43996	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Catonella	genus	Catonella	Bacteria	176.83334369042583	0.004712557155303076	325	139	0
43997	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Catonella|Catonella_morbi	species	Catonella_morbi	Bacteria	176.83334369042583	0.004712557155303076	325	139	0
1715143	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC064E03	species	Staphylococcus_sp._HMSC064E03	Bacteria	0.020900267304185323	5.569860422054449E-7	4	0	2376055
1715140	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC061B04	species	Neisseria_sp._HMSC061B04	Bacteria	18.216431902551015	4.8546260968035924E-4	388	4	2267122
1633223	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Gordoniaceae|Gordonia|Gordonia_sp._LAM0048	species	Gordonia_sp._LAM0048	Bacteria	0.18308823529411763	4.879248196525631E-6	5	0	5654747
1715141	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC074B09	species	Staphylococcus_sp._HMSC074B09	Bacteria	0.045454545454545456	1.2113504102363743E-6	1	0	2216852
1715194	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC062A01	species	Staphylococcus_sp._HMSC062A01	Bacteria	0.007633587786259542	2.0343289332213915E-7	1	0	2350837
1715195	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC076A11	species	Pseudomonas_sp._HMSC076A11	Bacteria	0.029411764705882353	7.838149713294185E-7	1	0	6005247
1715192	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC059E03	species	Staphylococcus_sp._HMSC059E03	Bacteria	0.057875312952389825	1.542360249923591E-6	6	0	2683231
1715198	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC060G02	species	Pseudomonas_sp._HMSC060G02	Bacteria	0.029411764705882353	7.838149713294185E-7	1	0	6250062
76773	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Ustilaginomycotina|Malasseziomycetes|Malasseziales|Malasseziaceae|Malassezia|Malassezia_globosa	species	Malassezia_globosa	Fungi	1.0	50.0	1	1	674
1715196	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC069D07	species	Staphylococcus_sp._HMSC069D07	Bacteria	0.046158263824604424	1.230104300034134E-6	6	0	2407870
1715197	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC077C04	species	Staphylococcus_sp._HMSC077C04	Bacteria	0.1595682255104282	4.252446779520445E-6	9	0	2529478
44007	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_pseudoavium	species	Enterococcus_pseudoavium	Bacteria	0.30142508980993526	8.032890936329622E-6	8	0	0
257003	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_phyllosphaerae	species	Sphingomonas_phyllosphaerae	Bacteria	2.066666666666667	5.5076065318747155E-5	3	2	0
44008	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_cecorum	species	Enterococcus_cecorum	Bacteria	1.351080763179945	3.6005909208291004E-5	23	0	2320599
1715186	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC078E03	species	Streptococcus_sp._HMSC078E03	Bacteria	0.29505153305925635	7.863037503468429E-6	20	0	2140125
1715187	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC073H12	species	Corynebacterium_sp._HMSC073H12	Bacteria	0.7756388011680254	2.0670548359783014E-5	17	0	2473368
44009	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_dispar	species	Enterococcus_dispar	Bacteria	0.08421539891603386	2.2443158765534656E-6	4	0	0
1715184	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus_sp._HMSC035B07	species	Aerococcus_sp._HMSC035B07	Bacteria	0.13919786096256684	3.7095824915826847E-6	5	0	2087212
44011	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Ferrimonadaceae|Ferrimonas	genus	Ferrimonas	Bacteria	0.5322889098437305	1.418534456467646E-5	11	0	0
1715185	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC067F07	species	Staphylococcus_sp._HMSC067F07	Bacteria	1.2555555555555558	3.346019022052918E-5	7	0	2469110
44012	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Ferrimonadaceae|Ferrimonas|Ferrimonas_balearica	species	Ferrimonas_balearica	Bacteria	0.27974438058164414	7.45510634393569E-6	10	0	0
1715190	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC070A01	species	Neisseria_sp._HMSC070A01	Bacteria	8.445664930059909	2.2507451291043463E-4	383	0	2212676
1715191	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp._HMSC064F07	species	Rothia_sp._HMSC064F07	Bacteria	0.14583333333333331	3.886415899508367E-6	2	0	2267615
44013	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter	genus	Polynucleobacter	Bacteria	0.022222222222222223	5.922157561155607E-7	1	0	0
1715188	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC063F10	species	Staphylococcus_sp._HMSC063F10	Bacteria	0.135632183908046	3.614558235601871E-6	4	0	2534982
1715189	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp._HMSC069D01	species	Rothia_sp._HMSC069D01	Bacteria	0.16175008104102992	4.310592594546004E-6	7	0	2346201
1960941	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_sp._ANC_4945	species	Acinetobacter_sp._ANC_4945	Bacteria	0.09779772529339231	2.6062809223953704E-6	5	0	3418391
1960940	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_sp._ANC_5600	species	Acinetobacter_sp._ANC_5600	Bacteria	0.19164572226257626	5.107302734221996E-6	17	0	3449469
1715179	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC068C04	species	Neisseria_sp._HMSC068C04	Bacteria	6.104985949782552	1.626960991646407E-4	321	0	2328971
1715176	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC064D12	species	Streptococcus_sp._HMSC064D12	Bacteria	1.7361497893698736	4.6267886710869805E-5	12	1	2111233
1715177	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC072A02	species	Corynebacterium_sp._HMSC072A02	Bacteria	0.4186868686868687	1.115788322317727E-5	5	0	2753344
1879023	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium_sp._djl-10	species	Mycobacterium_sp._djl-10	Bacteria	0.07439024390243903	1.9824783543136763E-6	2	0	6579322
1649642	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Oleiagrimonas	genus	Oleiagrimonas	Bacteria	0.00784313725490196	2.0901732568784495E-7	2	0	0
1715182	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC074F10	species	Streptococcus_sp._HMSC074F10	Bacteria	0.46842815643587987	1.2483474068227175E-5	26	0	2054769
1715183	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC076C09	species	Streptococcus_sp._HMSC076C09	Bacteria	0.6089602468862136	1.622861338743169E-5	13	0	2216453
1649647	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Janthinobacterium|Janthinobacterium_sp._KBS0711	species	Janthinobacterium_sp._KBS0711	Bacteria	0.03234567901234568	8.620029339015385E-7	2	0	6072573
1715180	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC077D04	species	Streptococcus_sp._HMSC077D04	Bacteria	0.9290265875510422	2.4758288234909982E-5	20	0	2094169
1715181	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_sp._HMSC078F07	species	Lactobacillus_sp._HMSC078F07	Bacteria	0.07692307692307693	2.049977617323095E-6	1	0	2914129
1715170	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_sp._HMSC077C11	species	Lactobacillus_sp._HMSC077C11	Bacteria	0.07692307692307693	2.049977617323095E-6	1	0	2894155
1715171	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC036D03	species	Corynebacterium_sp._HMSC036D03	Bacteria	0.4735351232691658	1.2619573248335593E-5	8	0	2652130
1174504	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_psychrosaccharolyticus|Bacillus_psychrosaccharolyticus_ATCC_23296	no_rank	Bacillus_psychrosaccharolyticus_ATCC_23296	Bacteria	1.008	2.6862906697401832E-5	2	1	4590454
1715168	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC070D07	species	Staphylococcus_sp._HMSC070D07	Bacteria	0.135632183908046	3.614558235601871E-6	4	0	2532494
1715169	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC034E11	species	Corynebacterium_sp._HMSC034E11	Bacteria	0.10396825396825396	2.7707237161120875E-6	3	0	2423872
1715175	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC058F07	species	Neisseria_sp._HMSC058F07	Bacteria	8.31613296794092	2.2162252381050033E-4	426	0	2261793
1715172	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC068D08	species	Staphylococcus_sp._HMSC068D08	Bacteria	0.15681073273696097	4.17896039946845E-6	9	0	2570106
977905	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._17376	species	Bacillus_sp._17376	Bacteria	0.024080617495711835	6.417414494078663E-7	3	0	4696869
76802	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas|Xanthomonas_citri_group|Xanthomonas_fuscans|Xanthomonas_fuscans_subsp._aurantifolii	subspecies	Xanthomonas_fuscans_subsp._aurantifolii	Bacteria	0.1715228056063166	4.571032860594321E-6	22	0	0
1158162	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALgr5	species	Thioalkalivibrio_sp._ALgr5	Bacteria	0.08061311382344594	2.1483160270101805E-6	2	0	2853770
191493	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sphenisci	species	Corynebacterium_sphenisci	Bacteria	4.124598266698511	1.0991934365336055E-4	20	2	0
1158169	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALE9	species	Thioalkalivibrio_sp._ALE9	Bacteria	0.16025641025641024	4.270786702756447E-6	2	0	2938401
863239	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_nuruki|Corynebacterium_nuruki_S6-4	no_rank	Corynebacterium_nuruki_S6-4	Bacteria	0.9047619047619047	2.4111641498990684E-5	4	0	3106595
1715216	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC069D12	species	Staphylococcus_sp._HMSC069D12	Bacteria	0.02409515548309906	6.42128882541548E-7	5	0	2283247
1715217	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella_sp._HMSC061H09	species	Moraxella_sp._HMSC061H09	Bacteria	64.26363716557668	0.001712607231363662	326	12	1899912
1862672	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Dubosiella|Dubosiella_newyorkensis	species	Dubosiella_newyorkensis	Bacteria	0.038461538461538464	1.0249888086615475E-6	1	0	2254642
584708	root|cellular_organisms|Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Aminomonas|Aminomonas_paucivorans|Aminomonas_paucivorans_DSM_12260	no_rank	Aminomonas_paucivorans_DSM_12260	Bacteria	0.5	1.3324854512600115E-5	1	0	2630170
1158173	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALE17	species	Thioalkalivibrio_sp._ALE17	Bacteria	0.07692307692307693	2.049977617323095E-6	1	0	2776528
371720	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_monomycini	species	Streptomyces_monomycini	Bacteria	0.3333333333333333	8.88323634173341E-6	1	0	9111622
